,PCA1_3D,PCA2_3D,PCA3_3D
0,-0.5442968982840541,-2.739544216942714,4.949808115433839
1,-3.1590067565454603,-1.7746141678841374,3.478541662276787
2,34.065093975524746,-2.4863794704238606,-7.744065939129252
3,-4.6165871575840285,1.4074357074550399,-5.261175503753857
4,17.590927124369884,56.04857110384735,19.163311599575774
