,PCA1_3D,PCA2_3D,PCA3_3D
0,-9.271515456201804,1.136983637534753,9.50089001647579
1,-5.459866980593412,25.25547246811229,-9.718657999563748
2,28.816703852304293,-0.9455567737742836,-3.3866645897627174
3,-11.34612687592018,-20.023831353762876,-4.114597099765708
4,55.46797265016352,19.648270525136976,90.63584084955477
